"KodeUnit","Norek","NamaRekening","Netral","vblok",
"13","040190108","TUNJANGAN TRANSPORT","False","False",
"13","040190109","TUNJANGAN KOMUNIKASI","False","False",
"13","040190110","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","040190111","TUNJANGAN TETAP","False","False",
"13","040190112","TUNJANGAN STRUKTURAL","False","False",
"13","040190113","TUNJANGAN JABATAN","False","False",
"13","040190114","TUNJANGAN KHUSUS","False","False",
"13","040190115","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","0401902**","GOLONGAN IA","False","False",
"13","040190201","CUTI TAHUNAN/PANJANG","False","False",
"13","040190202","PAKAIAN KERJA","False","False",
"13","040190203","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","040190204","JAMSOSTEK","False","False",
"13","040190205","DAPENBUN","False","False",
"13","040190206","DETASERING","False","False",
"13","040190207","TUNJANGAN PPH","False","False",
"13","040190208","TUNJANGAN TRANSPORT","False","False",
"13","040190209","TUNJANGAN KOMUNIKASI","False","False",
"13","040190210","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","040190211","TUNJANGAN TETAP","False","False",
"13","040190212","TUNJANGAN STRUKTURAL","False","False",
"13","040190213","TUNJANGAN JABATAN","False","False",
"13","040190214","TUNJANGAN KHUSUS","False","False",
"13","040190215","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","040200000","REKENING PEMINDAHBUKUAN/PENUTUP","False","False",
"13","041******","TANAMAN TAHUN INI","False","False",
"13","041010100","GAJI","False","False",
"13","041010200","TUNJANGAN","False","False",
"13","041010900","LAIN-LAIN","False","False",
"13","04102****","PENGOLAHAN TANAH","False","False",
"13","041020100","SURVAI TANAH","True","True",
"13","041020200","MEMBONGKAR/MEMBAKAR TUNGGUL","True","True",
"13","041020300","PENGERJAAN TANAH/MERATAKAN TANAH","True","True",
"13","041020400","DONGKEL KAYU-KAYUAN","False","False",
"13","041020800","ALAT-ALAT DAN PERLENGKAPAN","False","False",
"13","041020900","LAIN-LAIN/EAP","False","False",
"13","04103****","PEMBUATAN/PEMELIHARAAN JALAN DAN SALURAN AIR","False","False",
"13","041030100","PEMBUATAN DAN PEMELIHARAAN JALAN","True","True",
"13","041030200","PEMBUATAN DAN PEMELIHARAAN SALURAN AIR","True","True",
"13","041030300","PEMBUATAN DAN PEMELIHARAAN TERAS","True","True",
"13","041030800","ALAT-ALAT DAN PERLENGKAPAN","False","False",
"13","041030900","LAIN-LAIN/EAP","False","False",
"13","04104****","MENANAM","False","False",
"13","041040100","MENGATUR JARAK DAN MENGGALI LOBANG","True","True",
"13","041040200","BIBIT","True","True",
"13","041040300","MENANAM DAN MENYISIP","True","True",
"13","041040400","MENGISI LUBANG DG P.ORGANIK","True","True",
"13","041040500","BONGKAR DAN ANGKUT BIBIT","True","True",
"13","041040600","MELUBANG DAN MEMBUAT RORAK","True","True",
"13","041040700","MENGAJIR","True","True",
"13","041040800","ALAT-ALAT DAN PERLENGKAPAN","True","True",
"13","041040900","LAIN-LAIN/EAP","True","True",
"13","04105****","MENYIANG","False","False",
"13","0410501**","MENYIANG MANUAL","False","False",
"13","041050101","GACOK","True","True",
"13","041050102","JOJO","True","True",
"13","041050103","KORED","True","True",
"13","041050104","BABAD","True","True",
"13","0410502**","MENYIANG DENGAN MESIN","False","False",
"13","041050300","MENYIANG DENGAN KIMIA","True","True",
"13","04106****","PENGENDALIAN HAMA DAN PENYAKIT","False","False",
"13","0410601**","PENGENDALIAN HAMA","False","False",
"13","041060101","HELOPELTIS","True","True",
"13","041060102","EMPOASCA","True","True",
"13","041060103","MYTE","True","True",
"13","041060104","ULAT","True","True",
"13","041060105","KUMBANG","True","True",
"13","041060106","BELALANG","True","True",
"13","041060107","KUTU DAUN","True","True",
"13","041060108","TIKUS","True","True",
"13","041060109","URET","True","True",
"13","041060110","RAYAP","True","True",
"13","041060120","EAP","False","False",
"13","0410602**","PENGENDALIAN PENYAKIT","False","False",
"13","041060201","BLISTER BLIGHT","True","True",
"13","041060202","JAMUR AKAR","True","True",
"13","041060203","JAMUR UPAS","True","True",
"13","041060204","PENYAKIT DAUN","True","True",
"13","050061932","PAKAIAN KERJA","False","False",
"13","050061933","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","050061934","JAMSOSTEK","False","False",
"13","050061935","DAPENBUN","False","False",
"13","050061936","DETASERING","False","False",
"13","050061937","TUNJANGAN PPH","False","False",
"13","050061938","TUNJANGAN TRANSPORT","False","False",
"13","050061939","TUNJANGAN KOMUNIKASI","False","False",
"13","050061940","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","050061941","TUNJANGAN TETAP","False","False",
"13","050061942","TUNJANGAN STRUKTURAL","False","False",
"13","050061943","TUNJANGAN JABATAN","False","False",
"13","050061944","TUNJANGAN KHUSUS","False","False",
"13","050061945","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","050062000","BIAYA TAHUN LALU","False","False",
"13","050069900","PEMINDAH BUKUAN/PENUTUP","False","False",
"13","050069902","DIPINDAHKAN KE TM","False","False",
"13","050069903","DIPINDAHKAN KE TBM","False","False",
"13","050069904","DIPINDAHKAN KE POLYBAG","False","False",
"13","050069905","DIPINDAHKAN KE KEBUN SEINDUK","False","False",
"13","050069906","PENJUALAN KEPADA PIHAK KETIGA","False","False",
"13","05008****","PESEMAIAN KEBUN ENTRYS KARET","False","False",
"13","0500801**","GAJI MANDOR/PENGAWAS","False","False",
"13","050080101","GAJI","False","False",
"13","050080102","TUNJANGAN","False","False",
"13","050080119","LAIN-LAIN","False","False",
"13","0500802**","PENGOLAHAN TANAH","False","False",
"13","050080200","SURVAI TANAH","False","False",
"13","050080201","MEMBONGKAR/MEMBAKAR TUNGGUL","False","False",
"13","050080202","PENGERJAAN TANAH/MERATAKAN TANAH","False","False",
"13","050080208","ALAT PERLENGKAPAN","False","False",
"13","0500803**","PEMBUATAN JALAN & SALURAN AIR","False","False",
"13","050080300","JALAN","False","False",
"13","050080301","SALURAN AIR","False","False",
"13","601190112","TUNJANGAN STRUKTURAL","False","False",
"13","601190113","TUNJANGAN JABATAN","False","False",
"13","601190114","TUNJANGAN KHUSUS","False","False",
"13","601190115","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","601190116","TUNJANGAN SANSOS","False","False",
"13","6011902**","GOLONGAN IA","False","False",
"13","601190201","CUTI TAHUNAN/PANJANG","False","False",
"13","601190202","PAKAIAN KERJA","False","False",
"13","601190203","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","601190204","JAMSOSTEK","False","False",
"13","150120230","CV.LUMAJANG","False","False",
"13","150120231","PT.MAGNA PERKASA","False","False",
"13","150120232","CV.MAKMUR SENTOSA","False","False",
"13","150120233","CV.MATARAM","False","False",
"13","150120234","CV.MEGA ELTRA","False","False",
"13","150120235","PT.MENSA BINA SUKSES","False","False",
"13","150120236","CV.MENTARI","False","False",
"13","150120237","PT.MERAPI UTAMA","False","False",
"13","150120238","CV.MERCURY","False","False",
"13","150120239","PT.MILLENIUM","False","False",
"13","150120240","CV.MITRA ABADI","False","False",
"13","150120241","CV.MITRA BAHKTI INTI","False","False",
"13","150120242","CV.MITRA JAYA ABADI","False","False",
"13","150120243","MUDA DAYA AGUNG","False","False",
"13","150120244","PT.MUGI","False","False",
"13","150120245","PT.MULTI INTER PRICE","False","False",
"13","150120246","PT.MULTI PRIMA INDO SEJAHTERA","False","False",
"13","150120247","CV.MULTI WIDIA","False","False",
"13","150120248","CV.NUANSA","False","False",
"13","150120249","CV.NURUL HUDA","False","False",
"13","150120250","PD.NUSA AGUNG","False","False",
"13","150120251","CV.NUSA PERSADA","False","False",
"13","150120252","CV.ORMUZQ","False","False",
"13","150120253","PT.PABRIK MESIN TEHA","False","False",
"13","150120254","CV.PAHLAWAN","False","False",
"13","150120255","PT.PARIT PADANG","False","False",
"13","150120256","CV.PELANGI JAYA SENTOSA","False","False",
"13","150120257","PT.PENTA VALENT","False","False",
"13","150120258","CV.PERSADA ADYTAMA","False","False",
"13","150120259","CV.PERTAMA","False","False",
"13","150120260","PERTANIAN MANDIRI SUMEDANG","False","False",
"13","150120261","PT.PINDAD","False","False",
"13","150120262","PT.PLN","False","False",
"13","150120263","PT.PLOMEGA CORPORATION","False","False",
"13","150120264","PRIMA ALKESINDO","False","False",
"13","150120265","CV.PRIMA KARSA TEKNIKA","False","False",
"13","150120266","CV.PRIMA PERKASA","False","False",
"13","150120267","CV.PRIMA PUTRA","False","False",
"13","150120268","PUCUK TEH RAKYAT","False","False",
"13","150120269","CV.PULO INDAH","False","False",
"13","150120270","PT.PURINUSA EKA PERSADA","False","False",
"13","150120271","PUSKESMAS SUKANEGARA","False","False",
"13","150120272","PT.PUTRA BARUTAMA","False","False",
"13","150120273","CV.RADJA GEMBOL","False","False",
"13","150120274","PT.RAJAWALI NUSINDO","False","False",
"13","150120275","CV.RAMDHANI JAYA","False","False",
"13","150120276","CV.RESTU INDAH","False","False",
"13","150120277","PD.RUKUN ABADI","False","False",
"13","150120278","PT.SAKURA","False","False",
"13","150120279","SAKURA MEDICAL","False","False",
"13","150120280","PD.SAMUDRA","False","False",
"13","150120281","CV.SANTA ELENA CORPORATION","False","False",
"13","150120282","CV.SARANA TEKNIK PERKASA","False","False",
"13","150120283","CV.SARIWANGI","False","False",
"13","150120284","CV.SARTIKA","False","False",
"13","150120285","PT.SAWAH BESAR","False","False",
"13","150120286","PD.SEJAHTERA","False","False",
"13","150120287","CV.SELATAN JAYA","False","False",
"13","150120289","PD.SERBA GUNA","False","False",
"13","150120290","PD.SETIA KAWAN","False","False",
"13","150120291","CV.SILIWANGI JAYA","False","False",
"13","150120292","PD.SIMPATI","False","False",
"13","150120293","PD.SINAR","False","False",
"13","150120294","CV.SINAR JAYA","False","False",
"13","150120295","PT.SINAR PUTRA SAKTI","False","False",
"13","150120296","CV.SINARGI","False","False",
"13","150120297","CV.SINDANGJAYA","False","False",
"13","150120298","PT.SINGGASANA","False","False",
"13","150120299","PT.SUGIH SANIMAS","False","False",
"13","150120300","PT.SUGRIKA ALKESINDO","False","False",
"13","150120301","CV.SUHAYA PUTRA","False","False",
"13","150120302","CV.SUKAMENAK","False","False",
"13","150120303","CV.SUMAIRA MINDO UTAMA","False","False",
"13","150120304","PT.SUMBER KRANG INDAH","False","False",
"13","150120305","PD.SURYA CITRA KENCANA","False","False",
"13","150120306","PD.SURYA LOGAM","False","False",
"13","150120307","CV.SURYA PERKASA","False","False",
"13","150120308","CV.SURYAMAS","False","False",
"13","150120309","PD.SUTRACO","False","False",
"13","150120310","PD.TANI SUGIH","False","False",
"13","150120311","CV.TEHNIK SEJATI","False","False",
"13","150120312","PT.TEMPO","False","False",
"13","150120313","CV.TERUS JAYA","False","False",
"13","150120314","CV.TIGA EL","False","False",
"13","150120315","PT.TIMUR RAYA KURNIA MANUNGGAL","False","False",
"13","150120316","UD.TINGGAL JAYA","False","False",
"13","150120317","CV.TJAHAJA TEKNIK","False","False",
"13","150120318","PT.TRI SAPTA JAYA","False","False",
"13","150120319","CV.TRI SUKSES ENGENERING","False","False",
"13","150120320","CV.TUJUAN JAYA","False","False",
"13","150120321","CV.TUJUH","False","False",
"13","150120322","PT.TUNGGAL SILA FHARMA","False","False",
"13","150120323","PD.UNDANG S","False","False",
"13","150120324","PT.UNITED DICO","False","False",
"13","150120325","CV.USAHA TANI","False","False",
"13","150120326","PD.VICTORY","False","False",
"13","150120327","PT.WIGO HOSLAB","False","False",
"13","150120328","PT.WIJAYA GITA UTAMA","False","False",
"13","150120329","PT.YAKEMI","False","False",
"13","150120330","PT.YEJI ADIL SENTOSA","False","False",
"13","150120331","PD.YOGA ASMARA","False","False",
"13","150120332","CV.ZENITH","False","False",
"13","058010202","MEMBONGKAR/MEMBAKAR TANGGUL","False","False",
"13","050031100","MENGOKULASI","False","False",
"13","050031200","RISET DAN SELEKSI","False","False",
"13","050031300","BONGKAR BIBIT","False","False",
"13","050031400","PENJAGA PESEMAIAN","False","False",
"13","050031500","POHON PELINDUNG","False","False",
"13","050031600","ALAT DAN PERLENGKAPAN","False","False",
"13","050031700","BARANG BAHAN PUPUK","False","False",
"13","050031701","BARANG BAHAN AGROKIMIA","False","False",
"13","0500319**","GOLONGAN IA","False","False",
"13","050031900","LAIN-LAIN/EAP","False","False",
"13","050031901","CUTI TAHUNAN/PANJANG","False","False",
"13","050031902","PAKAIAN KERJA","False","False",
"13","050031903","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","050031904","JAMSOSTEK","False","False",
"13","050031905","DAPENBUN","False","False",
"13","050031906","DETASERING","False","False",
"13","050031907","TUNJANGAN PPH","False","False",
"13","050031908","TUNJANGAN TRANSPORT","False","False",
"13","050031909","TUNJANGAN KOMUNIKASI","False","False",
"13","050031910","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","050031911","TUNJANGAN TETAP","False","False",
"13","050031912","TUNJANGAN STRUKTURAL","False","False",
"13","050031913","TUNJANGAN JABATAN","False","False",
"13","050031914","TUNJANGAN KHUSUS","False","False",
"13","050031915","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","050031931","CUTI TAHUNAN/PANJANG","False","False",
"13","050031932","PAKAIAN KERJA","False","False",
"13","050031933","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","050031934","JAMSOSTEK","False","False",
"13","050031935","DAPENBUN","False","False",
"13","050031936","DETASERING","False","False",
"13","050031937","TUNJANGAN PPH","False","False",
"13","050031938","TUNJANGAN TRANSPORT","False","False",
"13","050031939","TUNJANGAN KOMUNIKASI","False","False",
"13","050031940","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","050031941","TUNJANGAN TETAP","False","False",
"13","050031942","TUNJANGAN STRUKTURAL","False","False",
"13","050031943","TUNJANGAN JABATAN","False","False",
"13","050031944","TUNJANGAN KHUSUS","False","False",
"13","050031945","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","050032000","BIAYA TAHUN LALU","False","False",
"13","050039901","DIPINDAHKAN KE LAPANGAN","False","False",
"13","050039902","DIPINDAHKAN KE TM","False","False",
"13","050039903","DIPINDAHKAN KE TBM","False","False",
"13","050039904","DIPINDAHKAN KE POLYBAG","False","False",
"13","050039905","DIPINDAHKAN KE KEBUN SEINDUK","False","False",
"13","050039906","PENJUALAN KEPADA PIHAK KETIGA","False","False",
"13","05004****","PESEMAIAN KELAPA SAWAIT","False","False",
"13","0500401**","GAJI MANDOR/PENGAWAS","False","False",
"13","050040101","GAJI","False","False",
"13","050040102","TUNJANGAN","False","False",
"13","050040119","LAIN-LAIN","False","False",
"13","0500402**","PENGOLAHAN TANAH","False","False",
"13","050040200","MENGUKUR/SURVAI TANAH","False","False",
"13","050040201","MEMBONGKAR/MEMBAKAR TUNGGUL","False","False",
"13","050040202","MEMBERSIHKAN/MERATAKAN TANAH","False","False",
"13","050040203","MENGGARPU","False","False",
"13","050040204","MEMETAK","False","False",
"13","04019****","TUNJANGAN DAN BIAYA SOSIAL KARYAWAN","False","False",
"13","0401900**","GOLONGAN IIIA - IVD","False","False",
"13","040190001","CUTI TAHUNAN/PANJANG","False","False",
"13","040190002","PAKAIAN KERJA","False","False",
"13","040190003","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","040190004","JAMSOSTEK","False","False",
"13","040190005","DAPENBUN","False","False",
"13","040190006","DETASERING","False","False",
"13","040190007","TUNJANGAN PPH","False","False",
"13","040190008","TUNJANGAN TRANSPORT","False","False",
"13","601190205","DAPENBUN","False","False",
"13","601190206","DETASERING","False","False",
"13","601190207","TUNJANGAN PPH","False","False",
"13","601190208","TUNJANGAN TRANSPORT","False","False",
"13","601190209","TUNJANGAN KOMUNIKASI","False","False",
"13","601190210","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","601190211","TUNJANGAN TETAP","False","False",
"13","601190212","TUNJANGAN STRUKTURAL","False","False",
"13","601190213","TUNJANGAN JABATAN","False","False",
"13","929020404","MELAYUKAN","False","False",
"13","929020405","MENJEMUR","False","False",
"13","929020406","MENCUNGKIL","False","False",
"13","929020407","MENGERINGKAN","False","False",
"13","929020408","SORTASI","False","False",
"13","929020500","PENGEPAKAN","False","False",
"13","929020600","PEMELIHARAAN BANGUNAN PABRIK","False","False",
"13","929020700","ASSURANSI PABRIK","False","False",
"13","929020800","PENGOLAHAN UNTUK KEBUN SEINDUK","False","False",
"13","929020900","PENGOLAHAN DARI KEBUN SEINDUK","False","False",
"13","929021000","MUAT/BONGKAR","False","False",
"13","929021100","ANGKUTAN KE PABRIK","False","False",
"13","130227232","a/n AEP DANEU RIANA/ CV. BUMI TELUK HAMBE","False","False",
"13","148020004","PPH IMPORT PASAL 22","False","False",
"13","050080403","MENANAM","False","False",
"13","041190108","TUNJANGAN TRANSPORT","False","False",
"13","080021900","PERK. MIRA-MARE","False","False",
"13","058010301","MENDIRIKAN BANGUNAN","False","False",
"13","150000166","KPP JAWA BARAT","False","False",
"13","150000330","RS.PAU DR.SALAMUN BANDUNG","False","False",
"13","150050129","CV.TEKNIK JAYA ABADI","False","False",
"13","050050405","BARANG BAHAN/BIBIT","False","False",
"13","052021939","TUNJANGAN KOMUNIKASI","False","False",
"13","159100000","","False","False",
"13","929020403","UPAH MENGUPAS","False","False",
"13","008090000","ALAT-ALAT DAN PERLENGKAPAN HOTEL","False","False",
"13","056011100","RISET DAN SELEKSI","False","False",
"13","052051903","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","130120013","NERADA","False","False",
"13","058021912","TUNJANGAN STRUKTURAL","False","False",
"13","130227136","NAGA JATIWARINGIN","False","False",
"13","050011945","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","150080204","CV.TRIO SUKABUMI","False","False",
"13","150120205","CV.KARYA PRIBUMI SAKTI","False","False",
"13","050039900","PEMINDAH BUKUAN/PENUTUP","False","False",
"13","150120452","CV.ANEKA ENGGINERING","False","False",
"13","056030304","PEMBUATAN JALAN","False","False",
"13","131010047","PT.SUKAPURA KARYA MANDIRI","False","False",
"13","150130104","CV.KARYA LAKSANA","False","False",
"13","860010300","JASA KPB U/SAWIT","False","False",
"13","052001935","DAPENBUN","False","False",
"13","927190007","TUNJANGAN PPH","False","False",
"13","927190008","TUNJANGAN TRANSPORT","False","False",
"13","927190009","TUNJANGAN KOMUNIKASI","False","False",
"13","927190010","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","927190011","TUNJANGAN TETAP","False","False",
"13","927190012","TUNJANGAN STRUKTURAL","False","False",
"13","927190013","TUNJANGAN KHUSUS","False","False",
"13","927190014","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","927190015","TUNJANGAN JABATAN","False","False",
"13","9271901**","GOLONGAN IB -IID","False","False",
"13","927190101","CUTI TAHUNAN/PANJANG","False","False",
"13","927190102","PAKAIAN KERJA","False","False",
"13","927190103","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","927190104","JAMSOSTEK","False","False",
"13","927190105","DAPENBUN","False","False",
"13","927190106","DETASERING","False","False",
"13","927190107","TUNJANGAN PPH","False","False",
"13","927190108","TUNJANGAN TRANSPORT","False","False",
"13","927190109","TUNJANGAN KOMUNIKASI","False","False",
"13","927190110","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","927190111","TUNJANGAN TETAP","False","False",
"13","927190112","TUNJANGAN STRUKTURAL","False","False",
"13","927190113","TUNJANGAN JABATAN","False","False",
"13","927190114","TUNJANGAN KHUSUS","False","False",
"13","927190115","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","9271902**","GOLONGAN IA","False","False",
"13","927190201","CUTI TAHUNAN/PANJANG","False","False",
"13","927190202","PAKAIAN KERJA","False","False",
"13","927190203","ASURANSI KECELAKAAN DIRI/MOLES","False","False",
"13","927190204","JAMSOSTEK","False","False",
"13","927190205","DAPENBUN","False","False",
"13","927190206","DETASERING","False","False",
"13","927190207","TUNJANGAN PPH","False","False",
"13","927190208","TUNJANGAN TRANSPORT","False","False",
"13","927190209","TUNJANGAN KOMUNIKASI","False","False",
"13","927190210","TUNJANGAN BBM/SEPEDA MOTOR","False","False",
"13","927190211","TUNJANGAN TETAP","False","False",
"13","927190212","TUNJANGAN STRUKTURAL","False","False",
"13","927190213","TUNJANGAN JABATAN","False","False",
"13","927190214","TUNJANGAN KHUSUS","False","False",
"13","927190215","TUNJANGAN HARI RAYA KEAGAMAAN","False","False",
"13","928******","BIAYA PENSIUNAN","False","False",
"13","9280000**","BIAYA PENSIUNAN KARYAWAN GOL IIIA - IVD","False","False",
"13","928000100","GAJI PENSIUNAN KARYAWAN GOL. IIIA - IVD","False","False",
"13","9280002**","BIAYA PENGOBATAN","False","False",
"13","928000200","BIAYA OBAT MEDIS EX TAGIHAN APOTEK","False","False",
"13","928000201","BIAYA OBAT MEDIS EX BP KEBUN","False","False",
"13","928000202","BIAYA PENGOBATAN DI RS SUBANG","False","False",
"13","928000203","BIAYA OBAT EX RS SUBANG","False","False",
"13","928000204","BIAYA PENGOBATAN DI RS EXTERN","False","False",
"13","928000205","BIAYA OBAT MEDIS EX RS EXTERN","False","False",
"13","928000206","DR. UMUM","False","False",
"13","928000207","DR. GIGI","False","False",
"13","928000208","DR. SPESIALIS ANAK","False","False",
"13","928000209","DR. SPESIALIS JANTUNG","False","False",
"13","928000210","DR. SPESIALIS SYARAF","False","False",
"13","928000211","DR. SPESIALIS DALAM","False","False",
"13","928000212","DR. SPESIALIS RHEMATIK","False","False",
"13","928000213","DR. SPESIALIS KULIT","False","False",
"13","928000214","DR. SPESIALIS THT","False","False",
"13","928000215","DR. SPESIALIS MATA","False","False",
"13","928000216","DR. SPESIALIS BEDAH","False","False",
"13","928000217","DR. SPESIALIS ORTHOPEDI","False","False",
"13","928000218","DR. SPESIALIS KANDUNGAN","False","False",
"13","928000219","DR. SPESIALIS BEDAH MULUT","False","False",
"13","928000220","DR. SPESIALIS PARU-PARU","False","False",
"13","928000221","DR. SPESIALIS BEDAH","False","False",
"13","928000222","DR. SPESIALIS RADIOLOGI","False","False",
"13","928000223","KACAMATA","False","False",
"13","928000224","GIGI PALSU","False","False",
"13","928000225","BIAYA LAB/RO","False","False",
"13","928000226","BIAYA TRANSPORT PASIEN","False","False",
"13","9280003**","BIAYA KEMALANGAN","False","False",
"13","928000300","BIAYA KEMALANGAN KARYAWAN GOL. IIIA - IVD","False","False",
"13","92801****","BIAYA PENSIUN KARYAWAN GOL IA - IID","False","False",
"13","928010100","GAJI PENSIUNAN KARYAWAN GOL. I-II","False","False",
"13","9280102**","BIAYA PENGOBATAN","False","False",
"13","928010200","BIAYA OBAT MEDIS EX TAGIHAN APOTEK","False","False",
"13","928010201","BIAYA OBAT MEDIS EX BP KEBUN","False","False",
"13","928010202","BIAYA PENGOBATAN DI RS SUBANG","False","False",
"13","928010203","BIAYA OBAT MEDIS EX RS SUBANG","False","False",
"13","928010204","BIAYA PENGOBATAN DI RUMAH SAKIT (RS) EXTERN","False","False",
"13","928010205","BIAYA OBAT MEDIS EX RUMAH SAKIT (RS) EXTERN","False","False",
"13","928010206","DR. UMUM","False","False",
"13","928010207","DR. GIGI","False","False",
"13","928010208","DR. SPESIALIS ANAK","False","False",
"13","928010209","DR. SPESIALIS DALAM","False","False",
"13","928010210","DR. SPESIALIS JANTUNG","False","False",
"13","928010211","DR. SPESIALIS SYARAF","False","False",
"13","928010212","DR. SPESIALIS RHEUMATIK","False","False",
"13","928010213","DR. SPESIALIS KULIT","False","False",
"13","928010214","DR. SPESIALIS THT","False","False",
"13","928010215","DR. SPESIALIS MATA","False","False",
"13","928010216","DR. SPESIALIS BEDAH SYARAF","False","False",
"13","928010217","DR. SPESIALIS ORTHOPEDI","False","False",
"13","928010218","DR. SPESIALIS KANDUNGAN","False","False",
"13","928010219","DR. SPESIALIS BEDAH MULUT","False","False",
"13","928010220","DR. SPESIALIS PARU-PARU","False","False",
"13","928010221","DR. SPESIALIS BEDAH","False","False",
"13","928010222","DR. SPESIALIS RADIOLOGI","False","False",
"13","928010223","KACA MATA","False","False",
"13","928010224","GIGI PALSU","False","False",
"13","928010225","BIAYA LAB/RO","False","False",
"13","928010226","BIAYA TRANSPORT PASIEN","False","False",
"13","9280103**","BIAYA KEMALANGAN","False","False",
"13","928010300","BIAYA KEMALANGAN KARYAWAN GOL.IA - IID","False","False",
"13","929******","BIAYA LAIN-LAIN DILUAR KEGIATAN POKOK","False","False",
"13","92902****","BEBAN PRODUKSI SELAIN KOMODITI POKOK","False","False",
"13","052051801","PUPUK KIMIA","False","False",
"13","052051802","PUPUK HIJAU/KANDANG","False","False",
"13","052051803","HERBISIDA","False","False",
"13","052051804","FUNGISIDA","False","False",
"13","052051805","INSEKTISIDA","False","False",
"13","052051806","BAKTERISIDA","False","False",
"13","052051819","BAHAN LAINNYA","False","False",
"13","0520519**","GOLONGAN IA","False","False",
"13","052051900","BIAYA TAHUN LALU","False","False",
"13","052051901","CUTI TAHUNAN/PANJANG","False","False",
"13","052051902","PAKAIAN KERJA","False","False",
"13","052051904","JAMSOSTEK","False","False",
"13","052051905","DAPENBUN","False","False",
"13","052051906","DETASERING","False","False",
"13","052051907","TUNJANGAN PPH","False","False",
